sku_id,forecast_demand,on_hand,reorder_point,safety_stock,category,unit_price,cost_price,stockout_risk,overstock_risk,risk_level,recommended_action,sales_at_risk,capital_locked
SKU02401,496.99854246364123,85.0,638.0,252.0,Health & Wellness,524.47,385.22,0.7746850043705776,0.0,High stockout,REORDER NOW,152751.7,0.0
SKU02402,61.581304140333806,466.0,186.0,79.0,Dairy & Bakery,212.06,123.08,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,49775.85
SKU02403,96.3334522010849,221.0,111.0,32.0,Snacks & Confectionery,200.51,142.65,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,17783.68
SKU02404,250.28532157381133,219.0,177.0,52.0,Snacks & Confectionery,28.16,17.56,0.0,0.0,Healthy,HEALTHY,0.0,0.0
SKU02405,102.81264460898642,0.0,0.0,0.0,Stationery & Office,152.08,99.1,1.0,0.0,High stockout,REORDER NOW,3908.94,0.0
SKU02406,84.95939131213684,456.0,275.0,97.0,Beverages,211.48,168.88,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,62661.34
SKU02407,265.57110426716287,137.0,200.0,83.0,Apparel & Footwear,496.3,292.45,0.08905199050812695,0.0,Healthy,HEALTHY,6150.53,0.0
SKU02408,64.34680120593697,5128.0,1031.0,328.0,Home & Kitchen,1619.55,933.01,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,4724439.07
SKU02409,283.3389720161775,26.0,94.0,38.0,Grocery,197.05,128.53,0.763280731680297,0.0,High stockout,REORDER NOW,16322.59,0.0
SKU02410,63.23291188957754,711.0,332.0,104.0,Health & Wellness,604.52,463.08,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,299967.98
SKU02411,93.19737699048838,0.0,0.0,0.0,Frozen Foods,522.82,308.75,1.0,0.0,High stockout,REORDER NOW,12181.36,0.0
SKU02412,250.51288771033606,158.0,92.0,34.0,Personal Care,722.57,411.86,0.0,0.0,Healthy,HEALTHY,0.0,0.0
SKU02413,73.62029476336745,475.0,249.0,71.0,Electronics & Accessories,1072.22,702.0,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,281768.55
SKU02414,171.43963718144892,31.0,53.0,14.0,Personal Care,380.1,269.14,0.4642231490244523,0.0,Healthy,HEALTHY,9829.35,0.0
SKU02415,368.4733483513432,0.0,0.0,0.0,Home Care,441.21,259.73,1.0,0.0,High stockout,REORDER NOW,40643.53,0.0
SKU02416,146.16689799461977,187.0,140.0,52.0,Home Care,105.53,79.27,0.0,0.27746118564565403,Healthy,HEALTHY,0.0,3236.84
SKU02417,270.05029999256726,169.0,100.0,34.0,Apparel & Footwear,1108.44,844.05,0.0,0.0,Healthy,HEALTHY,0.0,0.0
SKU02418,62.249002774969384,66.0,92.0,38.0,Health & Wellness,263.02,179.02,0.0,0.059305238983389366,Healthy,HEALTHY,0.0,671.5
SKU02419,67.1238315718966,29.0,29.0,6.0,Personal Care,194.06,108.21,0.0,0.0,Healthy,HEALTHY,0.0,0.0
SKU02420,70.03356218691934,105.0,53.0,19.0,Stationery & Office,122.08,82.9,0.0,0.49225234855981426,Healthy,HEALTHY,0.0,2898.72
SKU02421,61.64183886286098,7292.0,1630.0,616.0,Apparel & Footwear,2671.52,1612.38,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,11658084.89
SKU02422,103.2851247362292,151.0,55.0,27.0,Stationery & Office,377.53,249.75,0.0,0.45754248637528255,Healthy,HEALTHY,0.0,11916.79
SKU02423,158.42230060551134,382.0,223.0,72.0,Electronics & Accessories,3672.71,2717.56,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,607585.81
SKU02424,73.33661607019734,326.0,187.0,51.0,Personal Care,729.68,411.25,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,103907.82
SKU02425,61.61335026537135,169.0,177.0,65.0,Apparel & Footwear,1004.43,552.47,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,59327.9
SKU02426,85.90762572013816,139.0,79.0,39.0,Dairy & Bakery,191.07,111.46,0.0,0.6109058191375643,High overstock,MARKDOWN / CLEAR,0.0,5917.68
SKU02427,88.63786996031949,419.0,433.0,139.0,Dairy & Bakery,118.1,66.29,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,21899.71
SKU02428,127.78293970802699,335.0,241.0,89.0,Home Care,151.98,93.48,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,19370.65
SKU02429,69.91393460375421,78.0,91.0,39.0,Stationery & Office,56.48,36.77,0.0,0.11402646660953582,Healthy,HEALTHY,0.0,297.32
SKU02430,122.53088951528214,0.0,0.0,0.0,Frozen Foods,690.87,514.65,1.0,0.0,High stockout,REORDER NOW,21163.23,0.0
SKU02431,301.1801780028592,121.0,45.0,21.0,Personal Care,430.58,240.08,0.0,0.0,Healthy,HEALTHY,0.0,0.0
SKU02432,87.96780079572721,89.0,90.0,37.0,Home Care,326.45,208.19,0.0,0.011601941320801517,Healthy,HEALTHY,0.0,214.89
SKU02433,116.0560756104172,191.0,306.0,114.0,Dairy & Bakery,89.32,69.88,0.0,0.6402395091307272,High overstock,MARKDOWN / CLEAR,0.0,5237.08
SKU02434,383.2905465167105,203.0,100.0,39.0,Health & Wellness,733.61,509.2,0.0,0.0,Healthy,HEALTHY,0.0,0.0
SKU02435,62.11584206627807,118.0,51.0,17.0,Personal Care,309.55,234.23,0.0,0.8854220446752159,High overstock,MARKDOWN / CLEAR,0.0,13089.75
SKU02436,67.15239335639208,152.0,101.0,36.0,Frozen Foods,410.2,275.19,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,23349.21
SKU02437,69.95730503109883,165.0,63.0,16.0,Personal Care,282.36,162.16,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,15412.12
SKU02438,66.82105562808422,389.0,169.0,67.0,Dairy & Bakery,181.83,108.5,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,34956.42
SKU02439,72.95142119226944,354.0,184.0,73.0,Stationery & Office,307.32,227.27,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,63873.91
SKU02440,65.5193971284429,391.0,149.0,67.0,Personal Care,133.47,102.24,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,33277.14
SKU02441,66.52560745080882,112.0,45.0,15.0,Grocery,135.57,90.41,0.0,0.6734392220361505,High overstock,MARKDOWN / CLEAR,0.0,4111.34
SKU02442,268.79969404026275,307.0,282.0,99.0,Personal Care,507.66,341.71,0.0,0.1415876548549256,Healthy,HEALTHY,0.0,13053.43
SKU02443,107.58701138397927,0.0,0.0,0.0,Frozen Foods,1182.45,783.41,1.0,0.0,High stockout,REORDER NOW,31804.07,0.0
SKU02444,87.00082050377867,105.0,192.0,62.0,Beverages,75.9,42.09,0.0,0.20453422358088655,Healthy,HEALTHY,0.0,757.59
SKU02445,108.9653096074689,184.0,64.0,25.0,Dairy & Bakery,122.76,70.45,0.0,0.6823487394376846,High overstock,MARKDOWN / CLEAR,0.0,5286.19
SKU02446,63.06779630995515,229.0,108.0,33.0,Beverages,177.81,141.89,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,23544.12
SKU02447,88.50649110053548,188.0,96.0,39.0,Frozen Foods,282.85,158.54,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,15773.7
SKU02448,78.46545496874612,627.0,322.0,107.0,Electronics & Accessories,2166.71,1380.72,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,757372.62
SKU02449,637.7178153454865,147.0,1025.0,308.0,Stationery & Office,137.83,99.61,0.6861854035947343,0.0,High stockout,REORDER NOW,44164.79,0.0
SKU02450,207.35739355368102,511.0,234.0,100.0,Personal Care,252.84,165.92,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,50380.38
SKU02451,65.86933015768692,218.0,80.0,18.0,Home & Kitchen,525.16,417.85,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,63567.8
SKU02452,94.61082258475264,259.0,182.0,60.0,Snacks & Confectionery,30.61,17.09,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,2809.41
SKU02453,122.81013849804603,12.0,22.0,6.0,Apparel & Footwear,2151.17,1653.47,0.6817190112147407,0.0,High stockout,REORDER NOW,53139.35,0.0
SKU02454,61.64381089707227,185.0,193.0,52.0,Frozen Foods,1057.56,617.28,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,76145.31
SKU02455,70.22543870791719,480.0,208.0,82.0,Apparel & Footwear,649.78,390.65,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,160078.43
SKU02456,61.48073369299986,305.0,132.0,49.0,Apparel & Footwear,1018.45,694.66,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,169163.09
SKU02457,72.92591946852048,210.0,194.0,62.0,Frozen Foods,822.17,631.31,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,86536.24
SKU02458,62.48949878337636,113.0,89.0,36.0,Dairy & Bakery,107.76,70.42,0.0,0.7955725306473667,High overstock,MARKDOWN / CLEAR,0.0,3556.95
SKU02459,64.6153629281945,218.0,88.0,36.0,Frozen Foods,323.12,201.43,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,30896.27
SKU02460,137.28515696306494,0.0,0.0,0.0,Apparel & Footwear,1639.93,1066.64,1.0,0.0,High stockout,REORDER NOW,56284.51,0.0
SKU02461,66.60118787839815,38.0,24.0,10.0,Stationery & Office,230.1,131.98,0.0,0.0,Healthy,HEALTHY,0.0,0.0
SKU02462,618.7260234554176,79.0,775.0,231.0,Stationery & Office,171.89,130.56,0.7956974957374483,0.0,High stockout,REORDER NOW,52715.48,0.0
SKU02463,74.99723545848266,321.0,142.0,32.0,Snacks & Confectionery,68.74,53.53,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,13168.53
SKU02464,88.41547056450818,85.0,29.0,6.0,Health & Wellness,736.85,529.75,0.0,0.0,Healthy,HEALTHY,0.0,0.0
SKU02465,89.58512790730887,197.0,199.0,70.0,Beverages,107.75,71.24,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,7652.24
SKU02466,72.24386469991072,127.0,56.0,14.0,Electronics & Accessories,1967.8,1384.42,0.0,0.7475866480343716,High overstock,MARKDOWN / CLEAR,0.0,75805.49
SKU02467,77.37176092119228,191.0,154.0,50.0,Stationery & Office,254.16,174.85,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,19867.9
SKU02468,77.26330901385772,0.0,0.0,0.0,Grocery,174.85,98.42,1.0,0.0,High stockout,REORDER NOW,3377.37,0.0
SKU02469,64.4039686370398,263.0,189.0,65.0,Health & Wellness,1489.36,966.01,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,191845.75
SKU02470,148.83657443077922,101.0,72.0,27.0,Stationery & Office,163.41,116.71,0.0,0.0,Healthy,HEALTHY,0.0,0.0
SKU02471,68.5109923139037,7405.0,1598.0,539.0,Home & Kitchen,1364.83,1039.93,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,7629435.01
SKU02472,62.549286328549236,5930.0,1309.0,457.0,Personal Care,300.88,192.49,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,1129425.59
SKU02473,102.01596242340732,246.0,227.0,100.0,Beverages,146.58,110.64,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,15930.39
SKU02474,63.35564371163294,0.0,0.0,0.0,Stationery & Office,145.89,107.85,1.0,0.0,High stockout,REORDER NOW,2310.74,0.0
SKU02475,120.338002173832,234.0,195.0,87.0,Stationery & Office,203.98,159.58,0.0,0.936738662165649,High overstock,MARKDOWN / CLEAR,0.0,18138.18
SKU02476,138.47600752951277,197.0,128.0,53.0,Frozen Foods,756.24,602.99,0.0,0.41959899417183777,Healthy,HEALTHY,0.0,35289.38
SKU02477,76.71819811140968,33.0,43.0,19.0,Stationery & Office,234.35,131.34,0.15772385344704964,0.0,Healthy,HEALTHY,1213.83,0.0
SKU02478,204.04180423353236,146.0,122.0,43.0,Grocery,74.15,48.89,0.0,0.0,Healthy,HEALTHY,0.0,0.0
SKU02479,173.74821820589105,29.0,100.0,27.0,Health & Wellness,872.55,648.64,0.5940482123446937,0.0,High stockout,REORDER NOW,36155.9,0.0
SKU02480,63.78059429560922,0.0,0.0,0.0,Grocery,161.91,122.37,1.0,0.0,High stockout,REORDER NOW,2581.68,0.0
SKU02481,86.58677158892478,294.0,249.0,78.0,Stationery & Office,130.24,74.33,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,15417.03
SKU02482,455.34564603206326,1.0,924.0,311.0,Electronics & Accessories,1297.95,910.7,0.9976516803801284,0.0,High stockout,REORDER NOW,550118.47,0.0
SKU02483,85.08947894578097,247.0,130.0,46.0,Home & Kitchen,1165.81,903.05,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,146213.3
SKU02484,457.52163697410106,167.0,1069.0,383.0,Frozen Foods,567.26,344.19,0.6649145975591544,0.0,High stockout,REORDER NOW,187411.59,0.0
SKU02485,61.23171070887162,89.0,145.0,64.0,Grocery,227.4,144.82,0.0,0.44620803405248183,Healthy,HEALTHY,0.0,4021.4
SKU02486,206.9672142432909,15.0,172.0,79.0,Grocery,279.85,181.54,0.8861409241822412,0.0,High stockout,REORDER NOW,32390.34,0.0
SKU02487,63.698570514041435,181.0,217.0,68.0,Personal Care,363.61,235.85,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,27665.54
SKU02488,237.54274301349773,351.0,331.0,114.0,Electronics & Accessories,3504.3,2419.46,0.0,0.4756265294563264,Healthy,HEALTHY,0.0,274505.29
SKU02489,85.82116891801819,0.0,0.0,0.0,Beverages,76.22,43.08,1.0,0.0,High stockout,REORDER NOW,1635.32,0.0
SKU02490,67.27153460269723,0.0,0.0,0.0,Home & Kitchen,1927.66,1435.72,1.0,0.0,High stockout,REORDER NOW,32419.16,0.0
SKU02491,61.402769740248914,21.0,26.0,5.0,Snacks & Confectionery,68.94,40.03,0.016425342462725867,0.0,Healthy,HEALTHY,0.0,0.0
SKU02492,68.96046238853127,162.0,166.0,46.0,Home Care,203.43,153.25,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,14258.31
SKU02493,117.70877743650166,696.0,378.0,141.0,Snacks & Confectionery,212.9,118.0,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,68238.36
SKU02494,69.03426882900165,440.0,234.0,91.0,Home Care,102.3,76.39,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,28338.07
SKU02495,69.34400051723469,0.0,0.0,0.0,Home Care,335.1,214.07,1.0,0.0,High stockout,REORDER NOW,5809.29,0.0
SKU02496,71.61328564892062,196.0,124.0,48.0,Grocery,324.75,231.86,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,28840.3
SKU02497,80.85513091998646,139.0,84.0,19.0,Frozen Foods,470.03,279.57,0.0,0.7103387219165314,High overstock,MARKDOWN / CLEAR,0.0,16255.56
SKU02498,71.59309204982088,138.0,67.0,16.0,Apparel & Footwear,2379.11,1627.91,0.0,0.9147827441294805,High overstock,MARKDOWN / CLEAR,0.0,108104.47
SKU02499,71.01509120993873,0.0,0.0,0.0,Stationery & Office,128.23,80.12,1.0,0.0,High stockout,REORDER NOW,2276.57,0.0
SKU02500,62.98442614103509,8307.0,1935.0,641.0,Dairy & Bakery,204.09,112.45,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,927039.55
SKU02501,62.89550815391723,5819.0,1276.0,468.0,Home & Kitchen,490.38,358.61,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,2064196.63
SKU02502,88.84602973830849,486.0,370.0,126.0,Home & Kitchen,634.68,369.89,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,146903.28
SKU02503,368.42707094072125,0.0,672.0,236.0,Stationery & Office,280.9,220.49,1.0,0.0,High stockout,REORDER NOW,92165.19,0.0
SKU02504,67.2615858666073,215.0,137.0,40.0,Personal Care,737.52,505.89,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,74739.39
SKU02505,64.36783939139892,0.0,0.0,0.0,Home & Kitchen,1321.6,727.43,1.0,0.0,High stockout,REORDER NOW,21267.13,0.0
SKU02506,62.524478399122216,24.0,91.0,40.0,Frozen Foods,461.18,362.59,0.5762047409690803,0.0,High stockout,REORDER NOW,14587.64,0.0
SKU02507,69.121853904626,64.0,40.0,15.0,Grocery,156.76,91.42,0.0,0.0,Healthy,HEALTHY,0.0,0.0
SKU02508,73.15927637727314,620.0,348.0,109.0,Dairy & Bakery,145.13,110.08,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,60196.23
SKU02509,92.8344791041246,187.0,154.0,46.0,Electronics & Accessories,1348.23,852.51,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,80277.05
SKU02510,152.84289633060382,349.0,148.0,56.0,Beverages,144.6,100.07,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,19629.44
SKU02511,83.4134071493884,361.0,164.0,61.0,Home Care,171.29,130.0,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,36086.26
SKU02512,71.78914777211591,368.0,228.0,88.0,Apparel & Footwear,1609.19,905.23,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,268138.95
SKU02513,93.78874504746213,439.0,291.0,88.0,Beverages,101.57,73.13,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,25245.3
SKU02514,61.06718122446515,6863.0,1500.0,450.0,Home Care,452.69,265.79,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,1807885.72
SKU02515,142.80217979706663,162.0,106.0,36.0,Snacks & Confectionery,123.38,89.96,0.0,0.1335015938564026,Healthy,HEALTHY,0.0,1727.04
SKU02516,180.61940299333867,271.0,207.0,71.0,Frozen Foods,474.12,279.81,0.0,0.49763734225013534,Healthy,HEALTHY,0.0,25289.39
SKU02517,64.34497701068449,265.0,94.0,45.0,Snacks & Confectionery,84.6,46.99,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,9428.78
SKU02518,79.27442890223887,11.0,26.0,7.0,Stationery & Office,131.22,77.27,0.6045812103097237,0.0,High stockout,REORDER NOW,2075.72,0.0
SKU02519,66.80411927920143,6960.0,1557.0,551.0,Grocery,421.03,297.43,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,2050243.25
SKU02520,66.28871060013854,6157.0,1522.0,493.0,Stationery & Office,158.02,125.85,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,766516.02
SKU02521,143.7853551961994,84.0,34.0,8.0,Apparel & Footwear,1790.1,1418.71,0.0,0.0,Healthy,HEALTHY,0.0,0.0
SKU02522,72.38253053235502,352.0,155.0,46.0,Home & Kitchen,1963.68,1446.1,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,404354.82
SKU02523,61.06734640531717,464.0,306.0,86.0,Home & Kitchen,1456.58,1101.39,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,443786.0
SKU02524,68.55456915760257,116.0,58.0,25.0,Snacks & Confectionery,108.12,83.09,0.0,0.6821324812593058,High overstock,MARKDOWN / CLEAR,0.0,3942.24
SKU02525,63.84190442623111,41.0,47.0,22.0,Stationery & Office,254.9,173.86,0.0,0.0,Healthy,HEALTHY,0.0,0.0
SKU02526,633.6153236938801,130.0,697.0,263.0,Health & Wellness,698.11,423.86,0.6922376397112908,0.0,High stockout,REORDER NOW,203431.93,0.0
SKU02527,65.49160045959987,136.0,140.0,49.0,Stationery & Office,244.41,174.82,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,12326.28
SKU02528,83.00094629343685,67.0,132.0,39.0,Home & Kitchen,1972.76,1154.85,0.0,0.0,Healthy,HEALTHY,0.0,0.0
SKU02529,143.96113117464128,248.0,198.0,65.0,Frozen Foods,577.42,437.74,0.0,0.7177018279473713,High overstock,MARKDOWN / CLEAR,0.0,45541.97
SKU02530,105.10203012438639,206.0,177.0,71.0,Personal Care,506.86,330.99,0.0,0.9509523027724172,High overstock,MARKDOWN / CLEAR,0.0,33396.22
SKU02531,749.1856610948595,77.0,1267.0,490.0,Beverages,143.49,88.48,0.8864803082160946,0.0,High stockout,REORDER NOW,86136.53,0.0
SKU02532,361.8472355298861,144.0,858.0,314.0,Beverages,115.67,88.01,0.6448494115959013,0.0,High stockout,REORDER NOW,30127.62,0.0
SKU02533,61.489156795526505,5868.0,1304.0,427.0,Personal Care,508.42,293.76,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,1705720.63
SKU02534,61.16042818841761,61.0,28.0,12.0,Apparel & Footwear,835.09,662.82,0.0,0.0,Healthy,HEALTHY,0.0,0.0
SKU02535,60.99606388486317,249.0,187.0,71.0,Frozen Foods,985.87,776.47,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,145979.42
SKU02536,283.51227217610835,88.0,79.0,18.0,Home Care,406.19,285.23,0.020895732239227804,0.0,Healthy,HEALTHY,356.66,0.0
SKU02537,289.5733935207397,142.0,176.0,80.0,Snacks & Confectionery,161.43,117.53,0.07427537439202747,0.0,Healthy,HEALTHY,1677.8,0.0
SKU02538,823.4866839741694,201.0,1179.0,366.0,Frozen Foods,216.58,121.13,0.6491360802474282,0.0,High stockout,REORDER NOW,80323.39,0.0
SKU02539,61.1854521042665,263.0,140.0,54.0,Health & Wellness,191.76,126.42,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,25513.4
SKU02540,86.27801976590636,20.0,41.0,14.0,Stationery & Office,309.18,238.43,0.45309623326849324,0.0,Healthy,HEALTHY,4813.78,0.0
SKU02541,63.171107436568846,6617.0,1492.0,582.0,Electronics & Accessories,2807.09,1551.99,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,10171476.9
SKU02542,67.9302861841279,214.0,220.0,66.0,Health & Wellness,327.24,203.76,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,29763.16
SKU02543,297.0259327556936,0.0,1053.0,391.0,Home & Kitchen,1956.24,1248.98,1.0,0.0,High stockout,REORDER NOW,910153.34,0.0
SKU02544,218.5477300558933,339.0,246.0,86.0,Home Care,231.91,166.69,0.0,0.5486381932231387,High overstock,MARKDOWN / CLEAR,0.0,20078.19
SKU02545,93.6207579337326,0.0,0.0,0.0,Stationery & Office,119.33,86.66,1.0,0.0,High stockout,REORDER NOW,2792.94,0.0
SKU02546,62.21936890701798,81.0,94.0,42.0,Personal Care,521.52,295.34,0.0,0.29707084106777887,Healthy,HEALTHY,0.0,5546.67
SKU02547,95.82881608346256,0.0,0.0,0.0,Beverages,142.4,86.06,1.0,0.0,High stockout,REORDER NOW,3411.51,0.0
SKU02548,84.70584667990813,0.0,0.0,0.0,Home Care,266.26,201.39,1.0,0.0,High stockout,REORDER NOW,5638.44,0.0
SKU02549,97.72951605278872,262.0,145.0,50.0,Beverages,201.08,120.24,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,19751.88
SKU02550,71.63463495937843,86.0,75.0,23.0,Beverages,200.42,124.59,0.0,0.19777568991233352,Healthy,HEALTHY,0.0,1789.78
SKU02551,65.60379982911738,129.0,119.0,51.0,Home & Kitchen,2699.08,1593.97,0.0,0.9518405906800459,High overstock,MARKDOWN / CLEAR,0.0,101051.64
SKU02552,76.68901400993757,301.0,183.0,62.0,Apparel & Footwear,1622.92,1198.65,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,268870.36
SKU02553,72.42051346800804,14.0,25.0,8.0,Snacks & Confectionery,97.96,54.54,0.4834925771078913,0.0,Healthy,HEALTHY,1185.82,0.0
SKU02554,80.08344073949121,267.0,188.0,66.0,Home & Kitchen,658.49,411.87,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,76985.32
SKU02555,73.11179376181522,236.0,123.0,51.0,Grocery,473.51,323.44,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,52684.56
SKU02556,96.74232970264067,315.0,190.0,51.0,Dairy & Bakery,245.0,135.12,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,29490.98
SKU02557,101.22974590964347,149.0,107.0,33.0,Electronics & Accessories,2280.46,1798.13,0.0,0.46728331040339893,Healthy,HEALTHY,0.0,85897.13
SKU02558,61.55270253470418,5251.0,1220.0,422.0,Dairy & Bakery,87.7,67.29,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,349197.91
SKU02559,61.41857611630695,27.0,77.0,27.0,Electronics & Accessories,2266.71,1613.51,0.37722934636732663,0.0,Healthy,HEALTHY,34804.53,0.0
SKU02560,87.28891885387218,100.0,75.0,29.0,Home & Kitchen,1681.44,1109.39,0.0,0.14397142145512118,Healthy,HEALTHY,0.0,14101.55
SKU02561,74.81325811165149,231.0,114.0,29.0,Grocery,513.57,302.4,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,47230.87
SKU02562,65.97819156594218,109.0,129.0,45.0,Grocery,471.28,324.43,0.0,0.6423256201490819,High overstock,MARKDOWN / CLEAR,0.0,13957.57
SKU02563,67.41559966825626,6.0,112.0,42.0,Stationery & Office,180.04,109.79,0.8997559054913074,0.0,High stockout,REORDER NOW,9515.82,0.0
SKU02564,120.93579717205452,400.0,167.0,61.0,Frozen Foods,288.49,204.68,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,57118.86
SKU02565,91.91638991351627,183.0,63.0,31.0,Frozen Foods,258.39,151.52,0.0,0.9802749565632238,High overstock,MARKDOWN / CLEAR,0.0,13800.99
SKU02566,61.2390208967272,72.0,65.0,29.0,Home Care,264.07,192.58,0.0,0.1728976283404012,Healthy,HEALTHY,0.0,2072.35
SKU02567,65.26989182757725,5426.0,1290.0,458.0,Home Care,372.0,234.63,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,1257788.11
SKU02568,62.642030890219004,38.0,30.0,11.0,Electronics & Accessories,1014.43,685.24,0.0,0.0,Healthy,HEALTHY,0.0,0.0
SKU02569,73.96604136327355,0.0,0.0,0.0,Frozen Foods,826.91,488.25,1.0,0.0,High stockout,REORDER NOW,15290.81,0.0
SKU02570,61.06734640531717,3898.0,980.0,310.0,Beverages,179.97,110.51,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,424019.43
SKU02571,138.78372882837175,0.0,0.0,0.0,Health & Wellness,1189.94,788.4,1.0,0.0,High stockout,REORDER NOW,41286.08,0.0
SKU02572,73.7336740312719,334.0,125.0,41.0,Electronics & Accessories,572.11,380.19,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,98950.65
SKU02573,66.8234753213515,270.0,209.0,63.0,Beverages,125.88,100.7,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,20459.88
SKU02574,62.23855963927882,82.0,61.0,22.0,Personal Care,378.96,240.21,0.0,0.3124903614731751,Healthy,HEALTHY,0.0,4746.9
SKU02575,70.48844777948975,315.0,179.0,45.0,Apparel & Footwear,1652.6,943.79,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,230767.56
SKU02576,62.34905826060066,4146.0,936.0,318.0,Health & Wellness,633.16,431.22,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,1760951.96
SKU02577,83.09191683278506,191.0,154.0,65.0,Beverages,120.46,75.94,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,8194.54
SKU02578,61.23505807278304,466.0,215.0,68.0,Grocery,237.93,183.07,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,74100.32
SKU02579,65.24686248400648,17.0,63.0,14.0,Frozen Foods,573.5,345.58,0.45707222798748093,0.0,Healthy,HEALTHY,7634.27,0.0
SKU02580,62.669466200844575,5372.0,1312.0,470.0,Home Care,389.15,297.28,0.0,1.0,High overstock,MARKDOWN / CLEAR,0.0,1578357.78
SKU02581,74.44100087705203,73.0,41.0,17.0,Stationery & Office,200.53,143.56,0.0,0.0,Healthy,HEALTHY,0.0,0.0
